Municipality,Region,year,purchase_price_mean,purchase_price_median,sqm_price_mean,sqm_price_median,sqm_mean,no_rooms_mean,%_change_between_offer_and_purchase_mean,nom_interest_rate%_mean,dk_ann_infl_rate%_mean,yield_on_mortgage_credit_bonds%_mean,no_sales,income,population,affordability,sales_per_1000,urban_rural
Aalborg,North Jutland,2018,2148472.7182006203,1795000.0,19180.23,17932.6923828125,120.25129,3.946742502585315,-2.0956566,0.0,0.81,2.12,1934,351465.0,213798.0,18.324337090848232,9.045921851467273,Urban
Aalborg,North Jutland,2019,2184201.840401277,1885000.0,19268.1,17383.720703125,121.131325,3.9192886456908345,-2.4632924,0.0,0.76,1.35,2193,359866.3333333333,215851.75,18.67679394093519,10.159750847514555,Urban
Aalborg,North Jutland,2020,2313121.589087809,1997500.0,19414.088,17654.3125,124.254906,4.04688832054561,-2.5954816,0.0,0.42,1.1,2346,376285.3333333333,217691.0,19.382076218740398,10.776743181849502,Urban
Aalborg,North Jutland,2021,2453465.0049784267,2100000.0,21026.162,19495.412109375,121.27083,3.9399269830733488,-1.848324,0.0,1.8500001,1.4699999,3013,392941.3333333333,219912.5,18.688210113349896,13.700903768544308,Urban
Aalborg,North Jutland,2022,2474414.1156982672,2100000.0,21352.88,19607.0751953125,118.16616,3.8776758409785934,-2.604995,0.10733944,7.7,3.73,1962,398049.6666666667,221616.25,18.64149785259256,8.853141409982346,Urban
Aalborg,North Jutland,2023,2420548.695203713,2075000.0,20534.64,18902.439453125,119.94172,3.966477565755544,-3.2212481,2.760856,3.31,4.79,1939,414551.0,222671.5,20.187887394178812,8.707894813660483,Urban
Aalborg,North Jutland,2024,2456883.762076424,2125000.0,20169.346,18965.517578125,121.866615,4.0216294160057675,-3.3648162,3.527361,1.13,4.34,1387,431800.6666666667,223473.25,21.408758948687115,6.206559398048761,Urban
Aarhus,Central Jutland,2008,2438525.2977099237,2196778.5,20648.941,18827.0234375,129.60019,4.404580152671755,-3.0515268,4.0500956,3.42,6.52,1048,278596.3333333333,299457.25,13.492039777407149,3.4996648102525487,Urban
Aarhus,Central Jutland,2009,2206249.6589698046,1950000.0,17991.225,17079.763671875,132.0826,4.404085257548846,-4.28508,1.7384547,1.3,5.5,1126,287127.6666666667,303985.75,15.959317204174074,3.7041209990928854,Urban
Aarhus,Central Jutland,2010,2395457.5371562317,2125000.0,18870.959,17938.931640625,136.60503,4.446459918080749,-2.731422,0.8039789,2.31,4.53,1709,312728.3333333333,307805.25,16.571936451842927,5.5522119911859855,Urban
Aarhus,Central Jutland,2011,2399324.820417288,2150000.0,20212.232,18549.8740234375,129.04099,4.280178837555887,-3.371833,0.9960879,2.76,4.75,1342,318450.3333333333,311784.0,15.755327434067317,4.304261924922382,Urban
Aarhus,Central Jutland,2012,2432588.405232929,2190000.0,20593.213,18848.16796875,127.143585,4.300574345883854,-3.4728782,0.44144863,2.4,3.66,1567,324827.0,315845.5,15.773497802407036,4.9612864517620165,Urban
Aarhus,Central Jutland,2013,2481313.3499420625,2250000.0,20663.328,19090.908203125,129.5423,4.278099652375435,-2.8858633,0.0,0.79,3.48,1726,336371.3333333333,320541.25,16.27866204966273,5.384642382220697,Urban
Aarhus,Central Jutland,2014,2574424.1470728223,2260000.0,21148.98,19685.53515625,131.50786,4.322227510709186,-2.9576392,0.0,0.56,3.06,2101,343435.0,324594.0,16.238844615674136,6.4727012822171694,Urban
Aarhus,Central Jutland,2015,2773271.4913971093,2375000.0,23768.162,21853.9208984375,124.181694,4.109428768066071,-2.0086029,0.0,0.45,2.78,2906,357546.6666666667,327601.25,15.043092800640903,8.870540023885745,Urban
Aarhus,Central Jutland,2016,2856857.6209866875,2536956.0,24857.576,23440.6328125,124.2318,4.090054815974941,-1.8406421,0.0,0.25,2.55,2554,358557.0,332301.0,14.424455546268872,7.685802931679411,Urban
Aarhus,Central Jutland,2017,2952187.5328511153,2600000.0,26332.844,24142.857421875,119.646774,3.9945750452079567,-1.5690175,0.0,1.15,2.26,1659,370975.3333333333,337210.25,14.087932671964081,4.919779277172031,Urban
Aarhus,Central Jutland,2018,3123535.0989133464,2750000.0,27789.186,25588.607421875,120.42937,3.987183059348008,-1.7720814,0.0,0.81,2.12,3589,379328.3333333333,342261.25,13.650213911747299,10.486141799575616,Urban
Aarhus,Central Jutland,2019,3191578.8331581713,2800000.0,27698.135,25657.89453125,121.18287,3.9976353126642143,-2.0278509,0.0,0.76,1.35,3806,387790.3333333333,346622.25,14.000593662112388,10.98025299876162,Urban
Aarhus,Central Jutland,2020,3363027.174209139,2950000.0,30293.82,28585.1455078125,115.65005,3.8328207381370825,-1.6456503,0.0,0.42,1.1,4552,404414.6666666667,350704.25,13.349741520437723,12.979597481353592,Urban
Aarhus,Central Jutland,2021,3694928.8547497448,3250000.0,33531.73,32269.23046875,114.8856,3.737691521961185,-1.0913177,0.0,1.85,1.47,4895,424579.0,353218.0,12.662007000533523,13.858297142274743,Urban
Aarhus,Central Jutland,2022,3705548.3211971615,3225000.0,33586.94,31681.818359375,113.78309,3.811169392162913,-2.3884604,0.11652268,7.7,3.73,3241,423823.3333333333,357203.75,12.618694448893924,9.073253010361734,Urban
Aarhus,Central Jutland,2023,3588461.9727457236,3150000.0,32892.51,31553.3984375,111.632355,3.7848651783125544,-3.009568,2.8226154,3.31,4.7899995,3449,439511.0,363305.0,13.362038956589204,9.493400861535074,Urban
Aarhus,Central Jutland,2024,3656428.2543329303,3225000.0,33335.207,31547.619140625,112.85853,3.834744054816606,-3.020153,3.5262392,1.13,4.34,2481,456898.3333333333,368974.25,13.706179575646052,6.724046461236793,Urban
Albertslund,Capital Region,2008,2106514.5405405406,1967500.0,18674.814,18465.3701171875,116.689186,4.04054054054054,-4.0135136,4.052365,3.42,6.52,148,284430.3333333333,27644.75,15.230691632769854,5.353638575136328,Rural
Albertslund,Capital Region,2009,1708157.4045801526,1700000.0,15485.559,15686.2744140625,109.79389,3.938931297709923,-5.3206105,1.8290076,1.3,5.5,131,290096.0,27784.75,18.73332438305908,4.71481658103816,Rural
Albertslund,Capital Region,2010,1859660.8967391304,1862500.0,16725.238,16105.45166015625,115.78261,4.076086956521739,-3.4293478,0.82336956,2.31,4.53,184,308963.0,27737.25,18.47286119336538,6.633678536985462,Rural
Albertslund,Capital Region,2011,1783595.6375838926,1800000.0,15985.708,16049.3828125,113.27517,4.0,-4.771812,1.0318792,2.76,4.75,149,307160.6666666667,27774.5,19.21470520208843,5.364633026697151,Rural
Albertslund,Capital Region,2012,1720487.1146496816,1650000.0,15277.707,15039.0625,111.33121,3.9745222929936306,-4.4585986,0.44745222,2.4,3.66,157,314776.0,27865.75,20.603615450931215,5.634156625965567,Rural
Albertslund,Capital Region,2013,1851524.8493150685,1750000.0,18723.656,14936.708984375,108.20091,3.82648401826484,-3.392694,0.0,0.79,3.48,219,316540.3333333333,27782.25,16.905904131828386,7.882730880328268,Rural
Albertslund,Capital Region,2014,1781750.2610619469,1776000.0,15230.1,15286.8525390625,118.97345,4.185840707964601,-3.238938,0.0,0.56,3.06,226,324191.0,27754.5,21.286202979625873,8.142823686249077,Rural
Albertslund,Capital Region,2015,1878095.2935779816,1838438.0,17204.152,16962.025390625,110.366974,3.850152905198777,-3.0550458,0.0,0.45,2.78,327,330876.6666666667,27732.75,19.23237289851117,11.791113394812992,Rural
Albertslund,Capital Region,2016,2032737.243902439,1995000.0,18970.537,19230.76953125,109.73519,3.9547038327526134,-2.3832753,0.0,0.25,2.55,287,335560.3333333333,27852.75,17.688499452247097,10.30418899390545,Rural
Albertslund,Capital Region,2017,2085470.9197860963,2055000.0,20183.316,20350.876953125,107.24599,3.802139037433155,-1.9144385,0.0,1.15,2.26,187,340058.6666666667,27857.25,16.84850332158832,6.71279469437938,Rural
Albertslund,Capital Region,2018,2158648.6782178218,2100000.0,21470.936,22243.490234375,104.40594,3.6584158415841586,-1.700495,0.0,0.81,2.12,404,349272.6666666667,27768.0,16.26723057935931,14.549121290694325,Rural
Albertslund,Capital Region,2019,2242236.5965665234,2160000.0,21901.232,22500.0,106.049355,3.770386266094421,-2.6502147,0.0,0.76,1.35,466,354489.6666666667,27768.0,16.185832224719903,16.781907231345436,Rural
Albertslund,Capital Region,2020,2451482.0244328096,2340000.0,23921.547,23913.04296875,104.689354,3.7940663176265272,-2.2652705,0.0,0.42,1.1,573,370006.6666666667,27605.25,15.467505787425315,20.756921237808026,Rural
Albertslund,Capital Region,2021,2618246.121987952,2450000.0,26278.404,26081.11328125,101.75753,3.6551204819277103,-1.3674699,0.0,1.85,1.47,664,386781.3333333333,27270.5,14.718600617196286,24.34865514016978,Rural
Albertslund,Capital Region,2022,2531680.7280898876,2375000.0,26939.21,27142.857421875,95.82472,3.41123595505618,-2.6741574,0.08325843,7.7,3.73,445,389872.3333333333,27567.5,14.472300165199103,16.142196426952026,Rural
Albertslund,Capital Region,2023,2496872.104452055,2475000.0,26698.057,26913.9189453125,94.488014,3.393835616438356,-3.0873287,2.9359589,3.31,4.79,584,406252.6666666667,27554.5,15.216563013056218,21.19436026783284,Rural
Albertslund,Capital Region,2024,2661455.4521276597,2605000.0,26679.95,26629.4453125,100.364365,3.61968085106383,-3.1382978,3.5281913,1.13,4.34,376,417284.3333333333,27704.5,15.640371639876886,13.571802414770163,Rural
Allerød,Capital Region,2008,2774952.8601398603,2550000.0,21572.486,20542.634765625,135.13287,4.638694638694639,-4.037296,4.036713,3.42,6.52,429,381026.6666666667,23608.25,17.6626220393267,18.17161373672339,Rural
Allerød,Capital Region,2009,2405005.743951613,2250000.0,18799.035,17507.4921875,135.34476,4.592741935483871,-5.5705647,1.7745968,1.3,5.5,496,386430.3333333333,23921.75,20.555860092463966,20.734269022960277,Rural
Allerød,Capital Region,2010,2515799.382154882,2362388.5,18949.354,18492.3779296875,139.01683,4.616161616161616,-3.7592592,0.8173401,2.31,4.53,594,434833.6666666667,24120.75,22.947149895804717,24.62609993470352,Rural
Allerød,Capital Region,2011,2474004.6088888887,2300000.0,18485.666,17920.0673828125,138.60445,4.52,-4.6955557,0.9761111,2.76,4.75,450,452258.6666666667,24077.5,24.46537044792796,18.689648011629114,Rural
Allerød,Capital Region,2012,2398752.653846154,2250000.0,17592.854,17365.0068359375,140.75092,4.7032967032967035,-4.540293,0.3997253,2.4,3.66,546,461174.0,24067.25,26.21371154447141,22.686430730557085,Rural
Allerød,Capital Region,2013,2580274.8624113477,2445000.0,18712.04,18750.0,141.81702,4.634042553191489,-3.293617,0.0,0.79,3.4799998,705,474084.6666666667,24079.5,25.335808744886535,29.278016570111507,Rural
Allerød,Capital Region,2014,2569566.8564417176,2400000.0,19307.764,19486.30078125,138.22331,4.548466257668712,-2.7546012,0.0,0.56,3.06,815,487347.0,24229.75,25.24098595777326,33.63633549665184,Rural
Allerød,Capital Region,2015,2698590.2529761903,2495000.0,20127.77,19755.5751953125,138.60814,4.595238095238095,-2.1954365,0.0,0.45,2.78,1008,500810.3333333333,24513.5,24.8815608153975,41.12019907397964,Rural
Allerød,Capital Region,2016,2825265.00436205,2710000.0,21619.885,21849.314453125,134.68703,4.443838604143948,-2.0719738,0.0,0.25,2.55,917,508291.0,24823.5,23.510347071688866,36.94080206256169,Rural
Allerød,Capital Region,2017,2982253.6740994854,2800000.0,22400.164,22743.36328125,135.75128,4.4888507718696395,-1.7958834,0.0,1.15,2.26,583,519675.0,25093.75,23.19960693144925,23.232876712328768,Rural
Allerød,Capital Region,2018,3056935.3167082295,2900000.0,24011.553,23893.8046875,132.16293,4.406483790523691,-1.8661679,0.0,0.81,2.12,1203,527214.6666666666,25377.25,21.956708367287472,47.40466362588539,Rural
Allerød,Capital Region,2019,3183707.9353796444,3100000.0,25027.266,24774.18359375,132.3958,4.404684975767367,-2.2140548,0.0,0.76,1.35,1238,549719.0,25686.25,21.964804305831887,48.196992554382206,Rural
Allerød,Capital Region,2020,3543428.6983240223,3300000.0,26081.521,25848.21484375,137.85893,4.555167597765363,-2.174581,0.0,0.42,1.1,1432,561152.0,25693.5,21.51530963244053,55.733940490785606,Rural
Allerød,Capital Region,2021,3964179.140547264,3650000.0,29813.56,29579.9501953125,135.94092,4.460820895522388,-1.2792288,0.0,1.85,1.47,1608,591640.3333333334,25895.5,19.844672468948133,62.095730918499356,Rural
Allerød,Capital Region,2022,3924977.658693652,3750000.0,31055.988,30833.333984375,127.45262,4.227230910763569,-2.7874885,0.122585095,7.6999993,3.73,1087,595009.3333333334,25947.5,19.159246626877025,41.89228249349648,Rural
Allerød,Capital Region,2023,3908436.1413223143,3620000.0,30386.697,29464.4150390625,129.30661,4.299173553719008,-3.1942148,2.8274794,3.31,4.79,1210,608622.3333333334,26009.5,20.029236258660603,46.52146331148234,Rural
Allerød,Capital Region,2024,3995100.190635451,3650000.0,31269.424,30365.853515625,128.4359,4.255295429208473,-2.9007804,3.5225194,1.13,4.34,897,629271.3333333334,25990.5,20.12417412400476,34.51261037686847,Rural
Assens,Southern Denmark,2008,1582335.451388889,1192500.0,13872.287,9526.61083984375,133.13542,4.430555555555555,-1.7986112,4.048611,3.42,6.52,288,270943.0,42167.0,19.531242397162053,6.829985533711196,Rural
Assens,Southern Denmark,2009,1479812.54973822,1220000.0,11701.507,8811.880859375,143.70157,4.680628272251309,-3.6649215,1.8240837,1.3,5.5,191,283829.3333333333,42101.5,24.25579314983389,4.536655463582058,Rural
Assens,Southern Denmark,2010,1204374.681372549,913860.5,8737.018,7882.454345703125,144.86765,4.7254901960784315,-4.2352943,0.8235294,2.31,4.53,204,306560.6666666667,41884.25,35.087562674892816,4.8705659048448995,Rural
Assens,Southern Denmark,2011,1321167.8738738738,900000.0,9557.16,7686.92431640625,134.43243,4.481981981981982,-4.990991,0.9898649,2.7599998,4.75,222,310726.6666666667,41579.75,32.512447909909085,5.339137440701302,Rural
Assens,Southern Denmark,2012,1082884.9112426036,850000.0,8191.9023,6742.42431640625,139.57988,4.674556213017752,-7.781065,0.46893492,2.4,3.6600003,169,317721.0,41394.25,38.78476431536543,4.082692644509805,Rural
Assens,Southern Denmark,2013,1155787.2935779816,940000.0,10861.396,7167.596435546875,132.4266,4.362385321100917,-6.555046,0.0,0.79,3.48,218,323432.6666666667,41180.75,29.778185664777038,5.293735543913115,Rural
Assens,Southern Denmark,2014,1429232.4352331606,900000.0,9486.656,6777.5400390625,148.1658,4.927461139896373,-5.968912,0.0,0.56,3.0600002,193,327407.6666666667,41033.5,34.51244217843112,4.703473990763644,Rural
Assens,Southern Denmark,2015,1318205.7068965517,972500.0,8876.918,7089.55224609375,145.36208,4.806034482758621,-5.5948277,0.0,0.45,2.7800002,232,334955.6666666667,41135.25,37.733328917386274,5.639931688758425,Rural
Assens,Southern Denmark,2016,1107293.4344569289,860000.0,7882.81,6944.4443359375,148.31087,4.925093632958801,-3.6292136,0.0,0.25,2.55,267,339462.0,41349.0,43.06357758210587,6.457229920917072,Rural
Assens,Southern Denmark,2017,1412554.6554054054,900000.0,9482.119,7958.333251953125,149.62163,4.871621621621622,-4.885135,0.0,1.15,2.26,148,349365.0,41406.75,36.84461247533383,3.57429646132575,Rural
Assens,Southern Denmark,2018,1308626.6470588236,975000.0,8824.187,7920.7919921875,148.2577,4.983193277310924,-3.9859943,0.0,0.81000006,2.12,357,355606.6666666667,41382.25,40.29908553237445,8.626887131560029,Rural
Assens,Southern Denmark,2019,1477925.8586278586,1175000.0,11360.14,8750.0,145.69438,4.760914760914761,-3.4760914,0.0,0.76,1.35,481,369890.0,41128.0,32.56033816484656,11.695195487259289,Rural
Assens,Southern Denmark,2020,1476433.191650854,1150000.0,12167.117,8750.0,139.70778,4.664136622390892,-3.8690703,0.0,0.42,1.1,527,383413.6666666667,40894.75,31.51228566854964,12.88673974043123,Rural
Assens,Southern Denmark,2021,1497627.5981595092,1275000.0,11443.416,9311.517578125,145.83589,4.769938650306749,-3.231595,0.0,1.8500001,1.47,652,398646.6666666667,40861.5,34.83633441855707,15.956340320350451,Rural
Assens,Southern Denmark,2022,1645578.369047619,1244500.0,11828.851,9365.63818359375,144.25,4.811507936507937,-3.6944444,0.10833333,7.7,3.73,504,400275.6666666667,40969.25,33.83893048163906,12.301909358848404,Rural
Assens,Southern Denmark,2023,1633241.0458715595,1250000.0,11578.64,9046.05224609375,147.26376,4.759174311926605,-4.8486238,2.747477,3.3100002,4.79,436,414751.0,40847.75,35.82035541307097,10.67378252168112,Rural
Assens,Southern Denmark,2024,1488908.8064516129,1295000.0,11186.918,9520.65966796875,138.29355,4.683870967741935,-4.751613,3.5225806,1.13,4.34,310,420075.6666666667,40585.75,37.550616413445304,7.63814885766556,Rural
Ballerup,Capital Region,2008,2932636.0506329113,2805000.0,21387.006,21165.6669921875,137.12659,4.651898734177215,-4.537975,4.041139,3.4199998,6.52,158,301914.6666666667,47265.25,14.1167336216517,3.342836439032905,Urban
Ballerup,Capital Region,2009,2566395.5572139304,2450000.0,19339.78,18796.9921875,133.69154,4.502487562189055,-5.0497513,1.7358209,1.3,5.5,201,302961.3333333333,47512.5,15.665190262419394,4.230465666929756,Urban
Ballerup,Capital Region,2010,2924379.4921259843,2925000.0,19530.412,19267.857421875,153.26772,4.964566929133858,-3.984252,0.8179134,2.31,4.53,254,326828.6666666667,47721.5,16.734345730477507,5.322548536823025,Urban
Ballerup,Capital Region,2011,2811011.7853107345,2750000.0,19670.451,19838.708984375,142.68361,4.661016949152542,-4.740113,0.9519774,2.76,4.75,177,336048.0,47987.75,17.083899093111793,3.6884413209621205,Urban
Ballerup,Capital Region,2012,2852436.9469387755,2850000.0,20131.377,19642.857421875,144.33061,4.771428571428571,-4.5795918,0.45102042,2.4,3.66,245,343129.3333333333,48139.0,17.044503877371792,5.089428529882216,Urban
Ballerup,Capital Region,2013,2817677.6531365314,2650000.0,19743.95,19671.052734375,146.08118,4.712177121771218,-3.9630997,0.0,0.79,3.48,271,350037.0,48357.0,17.728823259783375,5.60415244949025,Urban
Ballerup,Capital Region,2014,3011881.0860215053,2875000.0,21347.96,20878.787109375,143.78494,4.763440860215054,-3.5913978,0.0,0.56,3.06,279,366728.6666666667,48477.0,17.17862815307255,5.7553066402623925,Urban
Ballerup,Capital Region,2015,3244409.087855297,3195000.0,23127.121,23734.177734375,140.71835,4.664082687338501,-2.7080104,0.0,0.45,2.78,387,373176.0,48297.0,16.135860576852608,8.012920057146408,Urban
Ballerup,Capital Region,2016,3341783.1391585763,3150000.0,24037.703,23913.04296875,141.23625,4.773462783171521,-2.6634305,0.0,0.25,2.55,309,376695.6666666667,48245.5,15.671034235952856,6.404742411209336,Urban
Ballerup,Capital Region,2017,3462380.316964286,3382812.5,26041.934,26497.0166015625,135.82143,4.428571428571429,-1.9464285,0.0,1.15,2.26,224,384737.0,48219.75,14.773749138600841,4.645399447321896,Urban
Ballerup,Capital Region,2018,3436929.9803063455,3282500.0,25046.877,25210.083984375,139.4464,4.595185995623632,-1.8271335,0.0,0.81,2.12,457,393999.3333333333,48347.75,15.730477429714423,9.452353005051942,Urban
Ballerup,Capital Region,2019,3686316.0714285714,3630000.0,27823.367,27610.431640625,134.25307,4.512244897959183,-2.034694,0.0,0.76,1.35,490,404768.3333333333,48448.75,14.54778400232198,10.11378002528445,Urban
Ballerup,Capital Region,2020,3870332.481426449,3800000.0,29559.031,29216.8671875,130.15602,4.283803863298663,-1.8306092,0.0,0.42000002,1.1,673,421486.3333333333,48821.5,14.259139054095966,13.784910336634475,Urban
Ballerup,Capital Region,2021,4199572.660516605,3995000.0,32530.56,32708.333984375,128.1267,4.254612546125461,-2.290283,0.0,1.85,1.47,813,438722.3333333333,49196.25,13.4864672890148,16.525649820870495,Urban
Ballerup,Capital Region,2022,4064442.44766147,3900000.0,32598.107,32710.28125,119.4922,4.048997772828508,-2.0155902,0.11291759,7.6999993,3.73,449,440099.3333333333,49543.25,13.500763505480036,9.062788573620018,Urban
Ballerup,Capital Region,2023,4272377.206165703,4100000.0,32967.465,32838.984375,124.949905,4.223506743737958,-3.0751445,2.8012524,3.31,4.79,519,462326.6666666667,50366.5,14.023725107971352,10.304468247744037,Urban
Ballerup,Capital Region,2024,4184019.481108313,4235000.0,33073.52,33028.16796875,121.28967,4.128463476070529,-2.372796,3.513098,1.13,4.34,397,473557.0,51869.0,14.318312656167231,7.653897318244038,Urban
Billund,Southern Denmark,2008,1416603.7918088736,1015000.0,10513.85,8114.75390625,141.68259,4.686006825938566,-1.0341297,4.052901,3.42,6.52,293,288630.3333333333,26228.25,27.452392162084614,11.171160866622822,Rural
Billund,Southern Denmark,2009,1297509.7087378642,1010000.0,10178.504,8202.0205078125,137.12135,4.762135922330097,-2.4174757,2.0296116,1.3,5.5,206,294216.0,26262.25,28.905623066022272,7.843958533636683,Rural
Billund,Southern Denmark,2010,1251751.0488721805,1075000.0,10406.18,8349.06005859375,138.1767,4.69172932330827,-2.4887218,0.8016917,2.31,4.53,266,323111.6666666667,26178.25,31.049978634490916,10.161107025870713,Rural
Billund,Southern Denmark,2011,1867544.1152416356,1215000.0,16348.858,9013.60546875,135.22676,4.4684014869888475,-2.7806692,0.95817846,2.76,4.75,269,330902.3333333333,26219.0,20.24008853299315,10.259735306457149,Rural
Billund,Southern Denmark,2012,1396946.6175115206,1015000.0,10169.795,7911.392578125,142.86176,4.741935483870968,-4.18894,0.4423963,2.4000003,3.66,217,342039.6666666667,26309.0,33.63289689385741,8.248128017028392,Rural
Billund,Southern Denmark,2013,1447402.7675675675,1050000.0,12977.929,8235.2939453125,138.39459,4.535135135135135,-3.6486487,0.0,0.79,3.48,185,351436.6666666667,26351.25,27.079564595142006,7.020539822589061,Rural
Billund,Southern Denmark,2014,1406835.2489795918,1010000.0,10315.401,8000.0,138.11429,4.738775510204082,-3.3632653,0.0,0.56,3.06,245,355026.0,26334.75,34.41708179837119,9.303296974529852,Rural
Billund,Southern Denmark,2015,1528398.4100294986,1150000.0,10759.261,8690.4765625,149.65192,4.95575221238938,-3.017699,0.0,0.45000002,2.78,339,358417.6666666667,26334.75,33.312479980424925,12.872725201492324,Rural
Billund,Southern Denmark,2016,1365186.7296511629,1172500.0,9706.651,8220.58837890625,147.76744,4.921511627906977,-2.9651163,0.0,0.25,2.55,344,363467.3333333333,26508.0,37.44518406331219,12.977214425833711,Rural
Billund,Southern Denmark,2017,1572455.0875,1228750.0,11302.216,8764.20458984375,146.8125,4.8625,-3.14375,0.0,1.15,2.26,160,381878.3333333333,26500.25,33.787916753080395,6.037678889821794,Rural
Billund,Southern Denmark,2018,1401421.7267080746,1100000.0,10259.301,8219.177734375,144.12422,4.873706004140787,-2.8302279,0.0,0.81,2.12,483,388788.0,26553.0,37.896149065126366,18.190035024291042,Rural
Billund,Southern Denmark,2019,1538844.9323144106,1325000.0,12134.159,10076.53076171875,133.9345,4.622270742358078,-2.5720525,0.0,0.76,1.35,458,398806.0,26660.5,32.86638983385664,17.178972637422405,Rural
Billund,Southern Denmark,2020,1518531.1346153845,1192500.0,12087.114,10169.4912109375,132.88301,4.519230769230769,-2.1698718,0.0,0.42,1.1,624,414183.3333333333,26570.75,34.26651997601192,23.484470705569095,Rural
Billund,Southern Denmark,2021,1606097.5421348314,1495000.0,13286.9,11067.2763671875,136.60252,4.672752808988764,-2.119382,0.0,1.8500001,1.47,712,433581.3333333333,26549.0,32.632241782005835,26.818335907190477,Rural
Billund,Southern Denmark,2022,2117292.637898687,1550000.0,15175.386,11261.146484375,143.2364,4.872420262664165,-2.0262663,0.15243903,7.7000003,3.73,533,440457.3333333333,26826.5,29.024456665111074,19.868413695413118,Rural
Billund,Southern Denmark,2023,1806286.1227758008,1550000.0,13658.715,11315.13916015625,138.48932,4.754448398576512,-2.644128,2.752669,3.31,4.79,562,661124.3333333334,27063.5,48.40311356766236,20.765976314962955,Rural
Billund,Southern Denmark,2024,2002446.9090909092,1785000.0,15923.737,13410.21533203125,136.98863,4.6886363636363635,-2.534091,3.5210228,1.13,4.34,440,477838.6666666667,27145.75,30.007947673756902,16.20879879907536,Rural
Bornholms Regionskommune,Capital Region,2008,1232255.8453608248,957500.0,10879.527,8383.2587890625,122.62887,4.391752577319588,-2.5876288,4.045103,3.4200003,6.52,388,254110.66666666663,21412.25,23.356775222550265,18.120468423449193,Rural
Bornholms Regionskommune,Capital Region,2009,1355646.7620578778,975000.0,11937.062,8582.08984375,121.63666,4.353697749196141,-5.1157556,1.7347267,1.3,5.5,311,261892.66666666663,21265.75,21.939457687885564,14.624454815842375,Rural
Bornholms Regionskommune,Capital Region,2010,1048881.7775175644,895000.0,9261.305,8006.28955078125,123.60422,4.4192037470726,-4.798595,0.795082,2.31,4.53,427,284931.3333333333,21067.75,30.76578660710702,20.26794508193803,Rural
Bornholms Regionskommune,Capital Region,2011,1106144.775280899,797500.0,9427.896,7500.0,121.353935,4.359550561797753,-5.1685395,0.9803371,2.76,4.75,356,286149.0,20845.0,30.35131062116086,17.078436075797555,Rural
Bornholms Regionskommune,Capital Region,2012,894051.3672839506,732500.0,7773.1333,6666.0322265625,128.25308,4.327160493827161,-5.8919754,0.43209878,2.4,3.6600003,324,292584.3333333333,20598.875,37.640462608988486,15.729014327238746,Rural
Bornholms Regionskommune,Capital Region,2013,1145765.9134615385,758500.0,10988.359,7333.303955078125,124.18029,4.360576923076923,-4.956731,0.0,0.79,3.48,416,296142.3333333333,20327.125,26.950551336494676,20.46526500919338,Rural
Bornholms Regionskommune,Capital Region,2014,972537.1746987952,774906.0,9155.198,7342.510009765625,118.47389,4.234939759036145,-4.9036145,0.0,0.56,3.06,498,301158.3333333333,20087.25,32.89479193495687,24.7918455736848,Rural
Bornholms Regionskommune,Capital Region,2015,1031969.0181488204,750000.0,8900.825,7067.9013671875,128.86569,4.49546279491833,-3.38294,0.0,0.45,2.78,551,307038.0,19941.5,34.49545407307749,27.630820148935634,Rural
Bornholms Regionskommune,Capital Region,2016,1114137.75,835000.0,9660.758,7747.549072265625,125.405174,4.343103448275862,-2.9948275,0.0,0.25,2.55,580,312349.3333333333,19900.125,32.33176251111283,29.145545568181106,Rural
Bornholms Regionskommune,Capital Region,2017,1149841.316017316,892250.0,10387.337,7980.352783203125,127.38312,4.4978354978354975,-1.8290043,0.0,1.15,2.26,462,321672.6666666667,19879.625,30.96777034062404,23.239874997642055,Rural
Bornholms Regionskommune,Capital Region,2018,1200274.232718894,950000.0,10539.636,8517.84130859375,125.9424,4.453917050691245,-1.7396313,0.0,0.81,2.12,868,326724.0,19859.875,30.999552546216965,43.70621668061858,Rural
Bornholms Regionskommune,Capital Region,2019,1228099.6343873518,950050.0,10724.711,8768.31787109375,123.78953,4.391304347826087,-1.9990119,0.0,0.76,1.35,1012,340062.3333333333,19850.625,31.708298091513452,50.980762570448036,Rural
Bornholms Regionskommune,Capital Region,2020,1469388.2016194332,1100000.0,13038.603,9913.79296875,125.27531,4.468016194331984,-1.3991903,0.0,0.42000002,1.1,1235,350786.3333333333,19787.5,26.903674675372304,62.4131396083386,Rural
Bornholms Regionskommune,Capital Region,2021,1590282.123088685,1286500.0,14554.505,11640.3701171875,119.99924,4.32874617737003,0.14449541,0.0,1.85,1.47,1308,362634.0,19866.75,24.91558455612197,65.83865000566273,Rural
Bornholms Regionskommune,Capital Region,2022,1625731.0300678953,1300000.0,15081.376,11813.1865234375,120.23278,4.191076624636276,-1.4102813,0.12167798,7.7,3.73,1031,362519.3333333333,19882.875,24.037550242984015,51.85366804347963,Rural
Bornholms Regionskommune,Capital Region,2023,1553457.0074074075,1250000.0,14553.582,11384.19921875,117.308334,4.258333333333334,-2.625926,2.8527315,3.31,4.79,1080,379627.0,19823.0,26.084781052527138,54.48216717953892,Rural
